url,P/N,Rating,Rating_count,Comment_count,Brand,Series,Price,cpu_brand,cpu_code,ram_size,ram_upgradable,GPU,Battery,storage_size,storage_type,storage_extra_slot,displ_size,displ_resolution,displ_rate,screen_technology,Weight,length,width,thickness,OS,Surface,Release_year,backlit_keyboard,hdmi,headphone_jack,lan,type_c,usb_a,sd_card
https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-14itl05-i7-82a300dqvn?src=osp#top-tskt,82a300dqvn,0.0,0,1,lenovo,yoga slim 7 14itl05 82a300dqvn,27990000.0,intel,1165g7,8.0,no,intel iris xe graphics,60.7,512,ssd,no,14.0,1920 x 1080,60,ips,1.36,320.6,208.18,14.9,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/asus-zenbook-flip-ux363ea-i5-hp532t?src=osp#top-tskt,hp532t,0.0,0,4,asus,zenbook flip ux363ea hp532t,27990000.0,intel,1135g7,8.0,no,intel iris xe graphics,67.0,512,ssd,no,13.3,1920 x 1080,60,oled,1.3,305.0,211.0,11.9,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,no
https://www.thegioididong.com/laptop/apple-macbook-air-2020-mgn63saa?src=osp#top-tskt,mgn63sa/a,4.5,45,1214,apple,macbook air m1 2020,28990000.0,apple,m1,8.0,no,7 nhân gpu,,256,ssd,no,13.3,2560 x 1600,60,ips,1.29,304.1,212.4,4.1,mac os,metal,2020.0,yes,no,yes,no,yes,no,no
https://www.thegioididong.com/laptop/asus-tuf-gaming-fx706hc-i5-hx003t?src=osp#top-tskt,hx003t,3.5,24,190,asus,tuf gaming fx706hc hx003t,26990000.0,intel,11400h,8.0,yes,nvidia geforce rtx3050,48.0,512,ssd,yes,17.3,1920 x 1080,144,ips,2.6,399.0,269.0,23.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/dell-inspiron-14-5410-i5-n4i5547w?src=osp#top-tskt,n4i5547w,0.0,0,17,dell,inspiron 14 5410 n4i5547w,27290000.0,intel,1155g7,8.0,yes,nvidia geforce mx350,41.0,512,ssd,no,14.0,1920 x 1080,60,va,1.65,321.0,211.0,18.0,windows 10,"metal, plastic",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/gigabyte-g5-i5-gd51s1123sh?src=osp#top-tskt,gd-51s1123sh,0.0,0,3,gigabyte,g5 gd-51s1123sh,26990000.0,intel,11400h,16.0,yes,nvidia geforce rtx3050,41.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,361.0,258.0,24.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-57-50ft-i5-nhqd8sv003?src=osp#top-tskt,nh.qd8sv.003,3.9,25,377,acer,nitro 5 gaming an515 57 50ft nh.qd8sv.003,27490000.0,intel,11400h,16.0,yes,nvidia geforce rtx3050,57.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,363.4,255.0,23.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/asus-vivobook-pro-15-oled-m3500qc-r5-l1105t?src=osp#top-tskt,l1105t,0.0,0,2,asus,vivobook pro 15 oled m3500qc l1105t,26590000.0,amd,5600h,8.0,no,nvidia geforce rtx3050,63.0,512,ssd,no,15.6,1920 x 1080,60,oled,1.65,359.8,235.3,19.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/lenovo-yoga-duet-7-13iml05-i5-82as007bvn?src=osp#top-tskt,82as007bvn,3.3,11,81,lenovo,yoga duet 7 13iml05 82as007bvn,25240000.0,intel,10210u,8.0,no,intel uhd graphics,42.0,512,ssd,no,13.0,2160 x 1350,60,ips,1.1683,297.4,207.4,9.19,windows 10,metal,2020.0,yes,no,yes,no,yes,no,yes
https://www.thegioididong.com/laptop/dell-inspiron-15-3511-i7-70267062?src=osp#top-tskt,70267062,0.0,0,2,dell,inspiron 15 3511 70267062,26490000.0,intel,1165g7,8.0,yes,nvidia geforce mx350,41.0,512,ssd,yes,15.6,1920 x 1080,60,va,1.73,359.0,235.5,19.0,windows 10,plastic,2021.0,no,yes,yes,no,no,yes,yes
https://www.thegioididong.com/laptop/asus-tuf-gaming-fx506hcb-i5-hn139t?src=osp#top-tskt,hn139t,3.5,10,199,asus,tuf gaming fx506hcb hn139t,25990000.0,intel,11400h,8.0,yes,nvidia geforce rtx3050,48.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.3,359.0,256.0,24.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/asus-tuf-gaming-fx506hc-i5-hn002t?src=osp#top-tskt,hn002t,5.0,9,360,asus,tuf gaming fx506hc hn002t,25990000.0,intel,11400h,8.0,yes,nvidia geforce rtx3050,48.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.3,359.0,256.0,24.9,windows 10,"metal, plastic",2020.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/gigabyte-g5-i5-51s1121sh?src=osp#top-tskt,51s1121sh,0.0,0,24,gigabyte,gaming g5 51s1121sh,26990000.0,intel,11400h,16.0,yes,nvidia geforce rtx3050,41.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,361.0,258.0,24.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-57-54mv-i5-nhqensv003?src=osp#top-tskt,nh.qensv.003,0.0,0,312,acer,nitro 5 gaming an515 57 54mv nh.qensv.003,26490000.0,intel,11400h,8.0,yes,nvidia geforce rtx3050,57.5,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,363.4,255.0,23.9,windows 11,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/msi-gaming-bravo-15-b5dd-r7-278vn?src=osp#top-tskt,278vn,0.0,0,1,msi,gaming bravo 15 b5dd 278vn,25490000.0,amd,5800h,8.0,yes,amd radeon rx 5500m,52.0,512,ssd,no,15.6,1920 x 1080,60,ips,2.35,359.0,259.0,24.95,windows 11,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/dell-vostro-3400-i7-v4i7015w?src=osp#top-tskt,v4i7015w,3.0,3,161,dell,vostro 3400 v4i7015w,25990000.0,intel,1165g7,8.0,yes,nvidia geforce mx330,42.0,512,ssd,yes,14.0,1920 x 1080,60,va,1.64,328.7,239.5,19.9,windows 10,plastic,2020.0,no,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/lenovo-ideapad-gaming-3-15imh05-i7-81y4013uvn?src=osp#top-tskt,81y4013uvn,4.0,12,271,lenovo,ideapad gaming 3 15imh05 81y4013uvn,26990000.0,intel,10750h,8.0,yes,nvidia geforce gtx 1650ti 4 gb,45.0,512,ssd,yes,15.6,1920 x 1080,120,ips,2.2,359.0,249.6,24.9,windows 10,plastic,2020.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/asus-zenbook-ux325ea-i5-kg538w?src=osp#top-tskt,kg538w,0.0,0,0,asus,zenbook ux325ea kg538w,24290000.0,intel,1135g7,8.0,no,intel iris xe graphics,67.0,512,ssd,no,13.3,1920 x 1080,60,oled,1.14,304.2,203.0,13.9,windows 11,metal,2021.0,yes,yes,no,no,yes,yes,yes
https://www.thegioididong.com/laptop/msi-gaming-bravo-15-b5dd-r7-083vn?src=osp#top-tskt,083vn,0.0,0,102,msi,gaming bravo 15 b5dd 083vn,24990000.0,amd,5800h,8.0,yes,amd radeon rx 5500m,52.0,512,ssd,no,15.6,1920 x 1080,144,ips,2.35,359.0,259.0,24.95,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-56-5256-i5-nhqbzsv005?src=osp#top-tskt,nh.qbzsv.005,3.9,16,410,acer,nitro 5 gaming an515 56 5256 nh.qbzsv.005,25990000.0,intel,11300h,16.0,yes,nvidia geforce gtx 1650 4 gb,57.5,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,363.4,255.0,23.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/dell-gaming-g15-5515-r5-p105f004agr?src=osp#top-tskt,p105f004agr,0.0,0,150,dell,gaming g15 5515 p105f004agr,24990000.0,amd,5600h,8.0,yes,nvidia geforce rtx3050,56.0,256,ssd,no,15.6,1920 x 1080,120,va,2.8,357.26,272.11,26.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/lenovo-thinkbook-14s-g2-itl-i7-20va000mvn?src=osp#top-tskt,20va000mvn,0.0,0,170,lenovo,thinkbook 14s g2 itl 20va000mvn,24990000.0,intel,1165g7,8.0,no,intel iris xe graphics,56.0,512,ssd,no,14.0,1920 x 1080,60,ips,1.27,322.0,207.0,14.9,windows 10,metal,2020.0,yes,yes,yes,no,yes,yes,no
https://www.thegioididong.com/laptop/lenovo-thinkbook-14s-yoga-itl-i5-20we004cvn?src=osp#top-tskt,20we004cvn,0.0,0,208,lenovo,thinkbook 14s yoga itl 20we004cvn,24790000.0,intel,1135g7,8.0,yes,intel iris xe graphics,60.0,512,ssd,yes,14.0,1920 x 1080,60,ips,1.5,320.0,216.0,16.9,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/dell-latitude-3520-i5-70251593?src=osp#top-tskt,70251593,0.0,0,140,dell,latitude 3520 70251593,24690000.0,intel,1135g7,8.0,yes,intel iris xe graphics,41.0,256,ssd,yes,15.6,1920 x 1080,60,va,1.79,361.0,240.9,18.0,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/dell-inspiron-3501-i7-70253898?src=osp#top-tskt,70253898,4.0,3,202,dell,inspiron 3501 70253898,24590000.0,intel,1165g7,8.0,yes,nvidia geforce mx330,42.0,512,ssd,yes,15.6,1920 x 1080,60,va,1.91,363.96,249.0,19.9,windows 10,plastic,2021.0,no,yes,yes,yes,no,yes,yes
https://www.thegioididong.com/laptop/dell-inspiron-14-5410-i5-p143g001asl?src=osp#top-tskt,p143g001asl,0.0,0,26,dell,inspiron 14 5410 p143g001asl,24490000.0,intel,11320h,8.0,yes,intel iris xe graphics,54.0,512,ssd,no,14.0,1920 x 1080,60,va,1.44,321.3,212.0,17.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/dell-inspiron-15-5515-r7-n5r75700u104w?src=osp#top-tskt,n5r75700u104w,0.0,0,37,dell,inspiron 15 5515 n5r75700u104w,24290000.0,amd,5700u,8.0,yes,amd radeon graphics,54.0,512,ssd,no,15.6,1920 x 1080,60,va,1.75,356.0,228.9,14.5,windows 10,plastic,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/asus-zenbook-ux325ea-i5-kg363t?src=osp#top-tskt,kg363t,3.8,20,546,asus,zenbook ux325ea kg363t,24290000.0,intel,1135g7,8.0,no,intel iris xe graphics,67.0,512,ssd,no,13.3,1920 x 1080,60,oled,1.14,304.2,203.0,13.9,windows 10,metal,2021.0,yes,yes,no,no,yes,yes,yes
https://www.thegioididong.com/laptop/lenovo-thinkbook-14s-g2-itl-i5-20va000nvn?src=osp#top-tskt,20va000nvn,2.7,12,163,lenovo,thinkbook 14s g2 itl 20va000nvn,23690000.0,intel,1135g7,8.0,yes,intel iris xe graphics,56.0,512,ssd,no,14.0,1920 x 1080,60,ips,1.27,322.0,207.0,14.9,windows 10,metal,2020.0,yes,yes,yes,no,yes,yes,no
https://www.thegioididong.com/laptop/dell-vostro-5410-i5-v4i5214w?src=osp#top-tskt,v4i5214w,5.0,1,73,dell,vostro 5410 v4i5214w,23690000.0,intel,11320h,8.0,yes,intel iris xe graphics,54.0,512,ssd,no,14.0,1920 x 1080,60,va,1.44,321.2,212.8,17.9,windows 10,,2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-14itl05-i5-82a300dpvn?src=osp#top-tskt,82a300dpvn,4.3,3,34,lenovo,yoga slim 7 14itl05 82a300dpvn,23990000.0,intel,1135g7,8.0,no,intel iris xe graphics,60.7,512,ssd,no,14.0,1920 x 1080,60,ips,1.36,320.6,208.18,14.9,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/asus-zenbook-ux425ea-i5-ki429t?src=osp#top-tskt,ki429t,2.8,43,728,asus,zenbook ux425ea ki429t,23990000.0,intel,1135g7,8.0,no,intel iris xe graphics,67.0,512,ssd,no,14.0,1920 x 1080,60,ips,1.17,319.0,208.0,13.9,windows 10,metal,2020.0,yes,yes,no,no,yes,yes,yes
https://www.thegioididong.com/laptop/msi-gaming-modern-14-b11sbu-i5-669vn?src=osp#top-tskt,669vn,0.0,0,53,msi,gaming modern 14 b11sbu 669vn,22990000.0,intel,1155g7,8.0,yes,nvidia geforce mx450,39.0,512,ssd,no,14.0,1920 x 1080,60,ips,1.3,319.0,219.0,16.9,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-10sc-i7-480vn?src=osp#top-tskt,480vn,3.3,35,612,msi,gaming gf63 thin 10sc 480vn,22990000.0,intel,10750h,8.0,yes,geforce gtx 1650 max-q design,51.0,512,ssd,yes,15.6,1920 x 1080,144,ips,1.86,359.0,254.0,21.7,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/lenovo-ideapad-5-pro-14itl6-i5-82l30094vn?src=osp#top-tskt,82l30094vn,0.0,0,112,lenovo,ideapad 5 pro 14itl6 82l30094vn,23490000.0,intel,1135g7,8.0,no,nvidia geforce mx450,56.5,512,ssd,no,14.0,2240 x 1400,60,ips,1.41,312.2,221.0,17.99,windows 10,metal,2021.0,yes,yes,no,no,yes,yes,yes
https://www.thegioididong.com/laptop/dell-vostro-5510-i5-70253901?src=osp#top-tskt,70253901,3.9,40,722,dell,vostro 5510 70253901,22990000.0,intel,11300h,8.0,yes,intel iris xe graphics,54.0,512,ssd,yes,15.6,1920 x 1080,60,va,1.75,356.0,228.0,17.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/dell-inspiron-15-3511-i5-70267060?src=osp#top-tskt,70267060,0.0,0,9,dell,inspiron 15 3511 70267060,22990000.0,intel,1135g7,8.0,yes,nvidia geforce mx350,41.0,512,ssd,yes,15.6,1920 x 1080,60,va,1.73,359.0,235.5,19.0,windows 10,plastic,2021.0,no,yes,yes,no,no,yes,yes
https://www.thegioididong.com/laptop/dell-inspiron-15-5510-i5-0wt8r1?src=osp#top-tskt,0wt8r1,3.5,4,211,dell,inspiron 15 5510 0wt8r1,22990000.0,intel,11300h,8.0,yes,intel iris xe graphics,54.0,256,ssd,no,15.6,1920 x 1080,60,va,1.75,356.0,228.0,17.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/dell-inspiron-3501-i5-70253897?src=osp#top-tskt,70253897,3.0,2,129,dell,inspiron 3501 70253897,22490000.0,intel,1135g7,8.0,yes,nvidia geforce mx330,42.0,512,ssd,yes,15.6,1920 x 1080,60,va,1.91,363.96,249.0,19.9,windows 10,plastic,2021.0,no,yes,yes,yes,no,yes,yes
https://www.thegioididong.com/laptop/lenovo-ideapad-5-14itl05-i7-82fe00knvn?src=osp#top-tskt,82fe00knvn,5.0,6,122,lenovo,ideapad 5 14itl05 82fe00knvn,22990000.0,intel,1165g7,8.0,no,intel iris xe graphics,44.5,512,ssd,no,14.0,1920 x 1080,60,ips,1.39,321.57,211.59,19.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/asus-uf-gaming-fx506lh-i5-hn002t?src=osp#top-tskt,hn002t,3.9,94,1717,asus,tuf gaming fx506lh hn002t,21990000.0,intel,10300h,8.0,yes,nvidia geforce gtx 1650 4 gb,48.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.3,359.0,256.0,24.9,windows 10,"metal, plastic",2020.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/msi-modern-14-b11mou-i7-847vn?src=osp#top-tskt,847vn,0.0,0,93,msi,modern 14 b11mou 847vn,21990000.0,intel,1195g7,8.0,yes,intel iris xe graphics,39.0,512,ssd,no,14.0,1920 x 1080,60,ips,1.3,319.0,219.0,16.9,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/dell-vostro-3400-i5-yx51w3?src=osp#top-tskt,yx51w3,5.0,2,18,dell,vostro 3400 yx51w3,21990000.0,intel,1135g7,8.0,yes,nvidia geforce mx330,42.0,512,ssd,yes,14.0,1920 x 1080,60,va,1.64,328.7,239.5,19.9,windows 10,plastic,2021.0,no,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/lenovo-ideapad-gaming-3-15imh05-i5-81y4013vvn?src=osp#top-tskt,81y4013vvn,3.5,36,595,lenovo,ideapad gaming 3 15imh05 81y4013vvn,22990000.0,intel,10300h,8.0,yes,nvidia geforce gtx 1650ti 4 gb,45.0,512,ssd,yes,15.6,1920 x 1080,120,ips,2.2,351.0,240.0,24.9,windows 10,plastic,2020.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/dell-vostro-5415-r5-v4r55500u015w?src=osp#top-tskt,v4r55500u015w,0.0,0,40,dell,vostro 5415 v4r55500u015w,21190000.0,amd,5500u,8.0,yes,amd radeon graphics,54.0,512,ssd,no,14.0,1920 x 1080,60,va,1.44,321.2,212.8,17.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/hp-15s-fq2556tu-i7-1165g7-46m24pa?src=osp#top-tskt,46m24pa,0.0,0,25,hp,15s fq2556tu 46m24pa,20290000.0,intel,1165g7,8.0,yes,intel iris xe graphics,41.0,512,ssd,no,15.6,1920 x 1080,60,ips,1.592,358.5,242.0,18.0,windows 11,plastic,2021.0,no,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/dell-vostro-3500-i5-7g3983?src=osp#top-tskt,7g3983,3.7,38,248,dell,vostro 3500 7g3983,20990000.0,intel,1135g7,8.0,yes,intel iris xe graphics,42.0,512,ssd,yes,15.6,1920 x 1080,60,va,1.98,364.0,249.0,19.9,windows 10,plastic,2021.0,no,yes,yes,yes,no,yes,yes
https://www.thegioididong.com/laptop/dell-vostro-3510-i5-7t2yc1?src=osp#top-tskt,7t2yc1,0.0,0,4,dell,vostro 3510 7t2yc1,20990000.0,intel,1135g7,8.0,yes,intel iris xe graphics,42.0,512,ssd,no,15.6,1920 x 1080,60,va,1.69,358.5,235.5,18.9,windows 10,plastic,2021.0,no,yes,yes,yes,no,yes,yes
